user_id,n_candidates,n_prior_orders,ndcg10_model,recall10_model,ndcg10_baseline_freq,recall10_baseline_freq,ndcg10_baseline_freq_recency,recall10_baseline_freq_recency
14199,86,13,0.59839506697425,0.4166666666666667,0.5033242827953465,0.3333333333333333,0.5669450709942983,0.4166666666666667
161206,11,6,0.6309297535714575,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0
191797,189,17,0.6437684113853991,0.2727272727272727,0.4673791184803735,0.2727272727272727,0.4673791184803735,0.2727272727272727
74919,89,10,0.5653701424067238,0.45454545454545453,0.4936790360674166,0.36363636363636365,0.4936790360674166,0.36363636363636365
39315,43,9,0.8451850618939637,1.0,0.7039180890341347,0.6666666666666666,0.7039180890341347,0.6666666666666666
98891,157,56,0.6816808362189439,0.42857142857142855,0.28669193478900723,0.21428571428571427,0.28669193478900723,0.21428571428571427
150851,159,19,0.23365080824310536,0.16666666666666666,0.23365080824310536,0.16666666666666666,0.23365080824310536,0.16666666666666666
147500,169,39,0.5239294981581574,0.2777777777777778,0.49118023727106014,0.2222222222222222,0.5548010254700118,0.2777777777777778
130156,113,14,0.639945385422766,0.6,0.48522855511632257,0.4,0.48522855511632257,0.4
200018,81,6,0.6117559472330091,0.5384615384615384,0.3971921948634017,0.3076923076923077,0.4346298575932763,0.38461538461538464
36452,148,29,0.2777045025687934,0.2,0.14201905717762706,0.1,0.07839826897867534,0.05
68839,87,31,0.6744921473460478,0.625,0.510383374527714,0.375,0.510383374527714,0.375
9106,267,99,0.0,0.0,0.07945707943276742,0.14285714285714285,0.07945707943276742,0.14285714285714285
40808,55,9,0.4776237035032179,0.6666666666666666,0.15642624200758548,0.3333333333333333,0.30281242839865,0.6666666666666666
62568,128,80,0.7066678211685086,0.8571428571428571,0.5643180389007193,0.7142857142857143,0.5643180389007193,0.7142857142857143
166605,98,13,0.25033288540487597,0.3333333333333333,0.37124851467611264,0.4444444444444444,0.3574505445589143,0.4444444444444444
4415,161,41,0.34326108113913595,0.5,0.3692312710536414,0.5,0.3761529544118812,0.5
42920,269,99,0.0,0.0,0.0,0.0,0.0,0.0
196143,49,16,0.7903864795495061,1.0,0.8503449055347546,1.0,0.8315546295836225,1.0
52708,146,23,0.36650177721905447,0.2857142857142857,0.3543334123470583,0.2857142857142857,0.3543334123470583,0.2857142857142857
155047,14,5,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0
91275,120,25,0.24738635904833417,0.3333333333333333,0.5058520011127917,0.5,0.4978632821247326,0.5
108404,109,18,0.5829393865084945,0.375,0.6691255538181727,0.375,0.6403089930936582,0.375
134696,25,13,0.6131471927654584,0.5,0.6131471927654584,0.5,0.6131471927654584,0.5
176922,49,12,0.787702056960637,0.75,0.6366824387328317,0.5,0.6366824387328317,0.5
117929,138,19,0.39248880045921386,0.6,0.30078518014914984,0.4,0.3156484524795145,0.4
86466,146,16,0.551331062461933,0.29411764705882354,0.400023248309252,0.17647058823529413,0.400023248309252,0.17647058823529413
128005,180,52,0.72891152902702,0.4375,0.6835381846158709,0.375,0.6835381846158709,0.375
124917,86,17,0.44149241373678083,0.5,0.5413996682199069,0.5,0.5585075862632192,0.5
146103,158,31,0.4703652827859579,0.4,0.5087403079104241,0.4,0.5087403079104241,0.4
193731,100,27,0.7167674835027339,0.4666666666666667,0.5103515512676449,0.26666666666666666,0.5103515512676449,0.26666666666666666
199457,38,12,0.8643145546088339,0.5333333333333333,0.7312625444731049,0.4666666666666667,0.7600791051976192,0.4666666666666667
162266,109,31,0.7246262544989281,0.75,0.4852658227346317,0.75,0.4852658227346317,0.75
76308,37,3,0.48522855511632257,0.4,0.45221360703148816,0.4,0.5922216874835863,0.6
177311,14,5,0.43067655807339306,1.0,0.3333333333333333,1.0,0.31546487678572877,1.0
121841,21,13,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0
171464,35,40,1.0,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0
28365,89,19,0.3052348839397012,0.16666666666666666,0.15840915256850252,0.16666666666666666,0.17318663334822615,0.16666666666666666
111591,114,23,0.6816604510406282,0.4666666666666667,0.3971921948634017,0.26666666666666666,0.46662341680017894,0.3333333333333333
89580,220,21,0.45374257454118555,0.2727272727272727,0.48882922182497557,0.36363636363636365,0.4920062203073638,0.36363636363636365
206051,154,37,0.38685280723454163,0.5,0.3065735963827292,0.5,0.3065735963827292,0.5
178656,24,8,0.0,0.0,0.0,0.0,0.0,0.0
113961,77,12,0.4959389204699465,0.36363636363636365,0.428385432108412,0.2727272727272727,0.45374257454118555,0.2727272727272727
146012,120,31,0.0,0.0,0.0,0.0,0.0,0.0
164673,75,51,0.7721596254947204,0.4117647058823529,0.7753366239771086,0.4117647058823529,0.7753366239771086,0.4117647058823529
122707,70,9,0.9060254355346823,1.0,0.8854598815714874,1.0,0.8854598815714874,1.0
18561,186,46,0.46900009332067494,0.23076923076923078,0.31833954895937194,0.23076923076923078,0.39639187290150935,0.23076923076923078
154989,92,11,0.44119722877476664,0.4444444444444444,0.4349920144079828,0.4444444444444444,0.4378043742107727,0.4444444444444444
84461,45,4,0.8630152897016883,0.7272727272727273,0.7967610662472993,0.6363636363636364,0.7859162856301584,0.6363636363636364
104451,79,29,0.6618313225363276,0.5,0.7721596254947204,0.5833333333333334,0.7753366239771086,0.5833333333333334
31171,40,17,0.3422220729283414,0.3333333333333333,0.5493640533376876,0.5,0.4539036202482202,0.3333333333333333
11397,70,63,0.5043776700708298,0.6,0.4660026449463635,0.6,0.4660026449463635,0.6
199637,36,3,1.0,1.0,1.0,1.0,1.0,1.0
11655,61,17,0.3562071871080222,1.0,0.2890648263178879,1.0,0.2890648263178879,1.0
140097,69,23,0.6906478832608419,0.6,0.8454256604216018,0.8,0.8521705090845474,0.8
201743,157,70,0.8318724637288826,0.75,0.6366824387328317,0.5,0.6366824387328317,0.5
21158,176,34,0.8643145546088339,0.6153846153846154,0.769526190239283,0.5384615384615384,0.7655934900767002,0.5384615384615384
185351,7,4,0.5109559939712153,1.0,0.8315546295836225,1.0,0.5249810332008933,1.0
98685,122,44,0.36926780146674987,0.6666666666666666,0.16716045496620227,0.3333333333333333,0.18154179253735267,0.3333333333333333
171618,213,50,0.8603818544462509,0.2,0.8482378089219648,0.2,0.8482378089219648,0.2
110319,71,41,0.8482378089219648,0.7272727272727273,0.8630152897016883,0.7272727272727273,0.8669479898642711,0.7272727272727273
120888,161,36,0.4205117250400189,0.3333333333333333,0.4042175585450764,0.3333333333333333,0.33627415762678564,0.2222222222222222
173903,70,6,0.5546406709327603,0.42857142857142855,0.5546406709327603,0.42857142857142855,0.6144748978294174,0.5714285714285714
122338,14,13,0.6309297535714575,1.0,0.5,1.0,0.5,1.0
151840,178,99,0.0,0.0,0.0,0.0,0.0,0.0
47919,28,30,0.857980942822373,0.8,0.7728378251807521,0.7,0.841492960259019,0.8
11127,5,13,0.6934264036172708,1.0,0.6934264036172708,1.0,0.6934264036172708,1.0
99256,94,23,0.6177639991612476,0.5,0.6051399156371956,0.5,0.6025064803817582,0.5
79240,164,38,0.29849003527675555,0.14285714285714285,0.3621108234757073,0.21428571428571427,0.29345568839744024,0.14285714285714285
30844,58,17,0.644824486427155,0.5,0.644824486427155,0.5,0.644824486427155,0.5
189323,30,4,0.9305687780632229,0.6923076923076923,0.8630152897016883,0.6153846153846154,0.8630152897016883,0.6153846153846154
28008,37,7,0.6309297535714575,1.0,0.2890648263178879,1.0,0.2890648263178879,1.0
111102,33,5,0.43768250601780867,0.5,0.5299012577800873,0.6666666666666666,0.3212446320893053,0.3333333333333333
49976,54,22,0.6797310500037655,1.0,0.49818925746641285,0.6666666666666666,0.49818925746641285,0.6666666666666666
39089,37,4,0.6226754555126139,0.5714285714285714,0.18953836965473142,0.2857142857142857,0.38635509568935256,0.5714285714285714
35002,46,53,0.0,0.0,0.0,0.0,0.0,0.0
128975,334,23,0.5957616317188127,0.29411764705882354,0.5067837010870874,0.23529411764705882,0.5036067026046992,0.23529411764705882
85943,109,14,0.5271615417507156,0.5714285714285714,0.5987084662001876,0.7142857142857143,0.7524805433208904,0.7142857142857143
176251,32,39,0.6804558477306826,0.75,0.3903800499921017,0.25,0.3903800499921017,0.25
146466,91,47,0.5637884576902257,0.36363636363636365,0.39327839964630634,0.2727272727272727,0.47890155528769296,0.36363636363636365
39664,85,6,0.9305687780632229,0.375,0.9363792118010483,0.375,0.9363792118010483,0.375
35204,82,14,0.5519699720241615,0.46153846153846156,0.605504765619221,0.38461538461538464,0.5834330535576522,0.38461538461538464
120622,258,88,0.26852556974265224,0.25,0.24968908577726404,0.25,0.24390331138078206,0.25
60682,41,16,1.0,1.0,1.0,1.0,1.0,1.0
52187,28,14,0.5577804057619871,0.6,0.5368103404171508,0.6,0.5399873388995391,0.6
95482,103,56,0.31834121936641585,0.5,0.24630238874073,0.25,0.24630238874073,0.25
192294,123,27,0.699114405707918,0.625,0.45555739486886926,0.375,0.5286742333127792,0.5
90710,98,38,0.4500112274528523,0.5,0.4592846660663049,0.5,0.4592846660663049,0.5
140205,84,34,0.7151857987862358,0.42857142857142855,0.4847119890255186,0.2857142857142857,0.4847119890255186,0.2857142857142857
99250,96,29,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,0.35714285714285715
100861,108,11,0.0,0.0,0.11838279295536291,0.14285714285714285,0.11838279295536291,0.14285714285714285
4254,108,21,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.3333333333333333
93018,288,56,0.15850703974098107,0.125,0.20511666732794362,0.125,0.17366667134799182,0.125
91501,29,6,0.2890648263178879,1.0,0.0,0.0,0.0,0.0
49491,51,13,0.0,0.0,0.0,0.0,0.0,0.0
129230,68,14,0.6272107417357412,0.7142857142857143,0.7286594176617927,0.7142857142857143,0.7286594176617927,0.7142857142857143
393,127,10,0.32730659600127,0.2727272727272727,0.2546983755821045,0.2727272727272727,0.37148910739409025,0.2727272727272727
100206,69,8,0.2496640287027892,0.17647058823529413,0.44821456061271275,0.29411764705882354,0.44821456061271275,0.29411764705882354
88142,67,20,0.0,0.0,0.0,0.0,0.0,0.0
153243,135,51,0.5631102580041939,0.38461538461538464,0.3151625504769837,0.23076923076923078,0.32227224912195473,0.23076923076923078
22128,32,28,0.7653606369886217,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.7653606369886217,0.6666666666666666
96245,8,3,0.3562071871080222,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
50365,256,64,0.7975167679274939,0.26666666666666666,0.7600791051976192,0.23333333333333334,0.823699893396571,0.26666666666666666
114828,111,41,0.27727342735504823,0.4,0.3551588773328819,0.6,0.3551588773328819,0.6
6218,222,40,0.7967610662472993,0.3333333333333333,0.7967610662472993,0.3333333333333333,0.7967610662472993,0.3333333333333333
53356,208,16,0.46662341680017894,0.20833333333333334,0.44006674047819444,0.20833333333333334,0.447734522612947,0.20833333333333334
92000,78,50,0.0874717141014082,0.16666666666666666,0.0,0.0,0.0,0.0
46168,71,20,0.4852658227346317,0.75,0.3071837157818931,0.5,0.3071837157818931,0.5
41405,36,29,0.9217868789962071,1.0,0.7653606369886217,0.6666666666666666,0.7653606369886217,0.6666666666666666
135353,88,33,0.536325160580166,0.5555555555555556,0.4879424725442699,0.4444444444444444,0.4879424725442699,0.4444444444444444
159141,6,4,0.6309297535714575,1.0,0.38685280723454163,1.0,0.5,1.0
99274,78,18,0.0,0.0,0.0,0.0,0.0,0.0
47179,92,7,0.551128531063142,0.5714285714285714,0.3576223542196109,0.2857142857142857,0.441047240841178,0.42857142857142855
87884,44,6,0.6082776070543024,0.5555555555555556,0.4621765452950915,0.5555555555555556,0.4621765452950915,0.5555555555555556
177578,63,8,0.5801476231864474,0.45454545454545453,0.4225749983705865,0.2727272727272727,0.4225749983705865,0.2727272727272727
3492,184,47,0.7036341014013555,0.625,0.21657136003619626,0.25,0.21657136003619626,0.25
13193,54,10,0.2188505885308512,0.4,0.14606834984270645,0.2,0.13120507751234178,0.2
162540,147,11,0.5837154733670049,0.15151515151515152,0.49827103097054376,0.15151515151515152,0.49827103097054376,0.15151515151515152
79462,57,33,0.0,0.0,0.0,0.0,0.0,0.0
160256,61,13,0.6025971538276526,0.6666666666666666,0.5933237152141999,0.6666666666666666,0.5933237152141999,0.6666666666666666
66329,46,20,0.3903800499921017,0.25,0.5032251913410369,0.5,0.3903800499921017,0.25
60973,64,9,0.0,0.0,0.0,0.0,0.0,0.0
24414,52,6,0.92663607790064,0.9,0.7819835854675756,0.7,0.8630152897016883,0.8
98616,62,9,0.2162406314884399,0.2222222222222222,0.17957712468379533,0.2222222222222222,0.14829723057014912,0.1111111111111111
164338,72,6,0.5,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0
147840,35,25,0.0,0.0,0.0,0.0,0.0,0.0
183516,33,19,0.7779476172443548,1.0,0.550377069289763,0.6666666666666666,0.5636382420621701,0.6666666666666666
170142,53,19,0.3880279300100169,0.4444444444444444,0.3880279300100169,0.4444444444444444,0.3880279300100169,0.4444444444444444
94255,55,9,0.0,0.0,0.0,0.0,0.0,0.0
109307,137,41,0.535254316775064,0.3076923076923077,0.5384313152574522,0.3076923076923077,0.5384313152574522,0.3076923076923077
72598,39,9,0.6816587806335841,0.75,0.6207412960974641,0.75,0.6207412960974641,0.75
122865,7,4,0.9325210919548239,1.0,0.9060254355346823,1.0,0.9060254355346823,1.0
55466,128,21,0.5252098581198154,0.5,0.5739723394665965,0.4166666666666667,0.5739723394665965,0.4166666666666667
130115,120,31,0.7631925784528223,0.4375,0.6114735274236562,0.375,0.6929852696575346,0.4375
168227,79,22,0.3903800499921017,0.25,0.664550862590272,0.75,0.6525874238732423,0.75
126446,27,16,0.6511857558395008,0.6,0.6601396023754075,0.6,0.6661998717660157,0.6
149320,56,10,0.7777061538487877,1.0,0.812653045383133,1.0,0.8278123145308894,1.0
133326,95,34,0.39639187290150935,0.3,0.5333765831998211,0.5,0.460012661100461,0.4
154844,11,10,0.8175295903539445,1.0,0.45749452618986164,1.0,0.4911492931622974,1.0
166652,164,95,0.44615333764087994,0.4,0.16958010263680806,0.2,0.16958010263680806,0.2
47192,48,7,0.5943907508440193,0.5,0.7012899792965542,0.6666666666666666,0.685094857324862,0.6666666666666666
75996,93,25,0.1356854453911663,0.18181818181818182,0.07336392209936006,0.09090909090909091,0.06625422345438904,0.09090909090909091
196945,32,3,0.3425109060349351,0.5,0.2722658375434138,0.375,0.18873103118020407,0.25
3175,48,9,0.8248239677678635,0.8,0.9103075074400794,1.0,0.8200261225503443,0.8
152614,102,37,0.6934264036172708,1.0,1.0,1.0,1.0,1.0
82421,72,9,0.43802253610279657,0.375,0.2529427027676571,0.125,0.3260595412115671,0.25
30195,5,16,0.9828920819566879,1.0,0.9828920819566879,1.0,0.9828920819566879,1.0
165605,35,4,0.42903378661381625,0.5,0.5846156829012061,0.5,0.5943907508440193,0.5
162414,62,11,0.42333070005078105,0.4,0.23047380976071713,0.3,0.22784037450527977,0.3
14258,117,21,0.36680070555131294,0.26666666666666666,0.20829366581033185,0.13333333333333333,0.27584715417186634,0.2
100855,100,26,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.46927872602275644,0.3333333333333333
13881,11,10,0.9325210919548239,1.0,0.9325210919548239,1.0,0.9325210919548239,1.0
32742,49,15,0.3071837157818931,0.5,0.0,0.0,0.0,0.0
32503,68,30,0.7849818707050383,0.5833333333333334,0.7859162856301584,0.5833333333333334,0.8521705090845474,0.6666666666666666
187301,25,20,0.9068250379649666,1.0,0.9747429528567877,1.0,0.9747429528567877,1.0
43589,42,16,0.5330752584449809,0.5,0.29062463495159,0.3,0.36288691033421755,0.3
104859,54,14,0.4034698846650846,0.3333333333333333,0.48915524981173886,0.5,0.4103915680233244,0.3333333333333333
109952,38,29,0.6096199500078984,0.75,0.7365896932159578,0.75,0.75369761125927,0.75
144489,199,68,0.4772656487866462,0.375,0.4637282884073714,0.375,0.4637282884073714,0.375
36413,43,18,0.8278123145308894,1.0,0.7613569414627896,1.0,0.7613569414627896,1.0
90424,165,16,0.0,0.0,0.0,0.0,0.0,0.0
63549,62,22,0.47997295436377346,0.42857142857142855,0.3932591258696538,0.2857142857142857,0.3932591258696538,0.2857142857142857
44356,52,7,0.7329799437316435,0.7142857142857143,0.6645997082078611,0.5714285714285714,0.6645997082078611,0.5714285714285714
78251,131,58,0.6461194268314838,0.375,0.4131279133289228,0.25,0.4131279133289228,0.25
40187,42,13,0.3903800499921017,0.25,0.5205067333228022,0.5,0.5032251913410369,0.5
52849,16,5,0.7653606369886217,0.6666666666666666,0.9134015924715543,1.0,0.9134015924715543,1.0
197140,16,11,0.7198329954996533,0.8,0.7469385177900298,0.8,0.7365447429771821,0.8
99617,56,14,1.0,1.0,1.0,1.0,1.0,1.0
112761,19,16,1.0,1.0,0.6309297535714575,1.0,1.0,1.0
172706,25,3,0.6119659338046918,0.8333333333333334,0.5374829415542605,0.6666666666666666,0.5374829415542605,0.6666666666666666
7659,110,11,0.9305687780632229,0.5294117647058824,0.9305687780632229,0.5294117647058824,0.9305687780632229,0.5294117647058824
61334,86,15,0.29434199083743634,0.5,0.36948498350380093,0.5,0.36948498350380093,0.5
170903,41,3,0.791726719367984,0.4375,0.7720617383222419,0.4375,0.7084409501232901,0.375
17053,125,84,0.6758704024811183,0.6,0.7534494445524139,0.7,0.7534494445524139,0.7
73915,101,22,0.0,0.0,0.0,0.0,0.0,0.0
9117,50,6,0.9363792118010483,0.6428571428571429,1.0,0.7142857142857143,1.0,0.7142857142857143
158501,20,3,0.0,0.0,0.0,0.0,0.0,0.0
114558,98,17,0.6238470455881188,0.5,0.6238470455881188,0.5,0.6238470455881188,0.5
197202,71,47,0.2765732350040718,0.4,0.21398626473452756,0.2,0.21398626473452756,0.2
103038,75,15,0.841492960259019,0.42105263157894735,0.88995411685096,0.47368421052631576,0.88995411685096,0.47368421052631576
115031,19,7,1.0,1.0,1.0,1.0,1.0,1.0
52917,125,38,0.0,0.0,0.0,0.0,0.0,0.0
53492,82,35,0.5422491080636984,0.5714285714285714,0.4950605206767563,0.42857142857142855,0.4727162053024212,0.42857142857142855
101656,25,9,0.684222560743971,0.7142857142857143,0.735299617588048,0.7142857142857143,0.6802547535551714,0.7142857142857143
38981,29,15,0.23719771276929622,0.5,0.23719771276929622,0.5,0.2640681225725909,0.5
116442,35,8,0.5502528928628452,0.6,0.6753977009845787,0.8,0.657246025230109,0.8
115477,22,6,0.38685280723454163,1.0,0.3562071871080222,1.0,0.38685280723454163,1.0
23417,94,19,0.30260241349881345,0.16666666666666666,0.39007412760022164,0.3333333333333333,0.30260241349881345,0.16666666666666666
66441,52,14,0.20438239758848611,0.5,0.20438239758848611,0.5,0.23719771276929622,0.5
137001,51,9,0.8349233540959466,0.7777777777777778,0.707824280674585,0.6666666666666666,0.8218104166998356,0.7777777777777778
82710,165,29,0.6015720654566381,0.4166666666666667,0.513528549750033,0.3333333333333333,0.5103515512676449,0.3333333333333333
1633,85,5,0.7818048722226502,0.2692307692307692,0.77523873680463,0.2692307692307692,0.769526190239283,0.2692307692307692
67745,10,4,0.8772153153380493,1.0,0.8772153153380493,1.0,0.8772153153380493,1.0
156345,81,36,0.0,0.0,0.1480409554829326,0.3333333333333333,0.13565197343244778,0.3333333333333333
77855,121,24,0.3391602052736161,0.2,0.3391602052736161,0.2,0.3391602052736161,0.2
60324,169,51,0.4729327934832576,0.4,0.46975579500086934,0.4,0.46975579500086934,0.4
105717,80,11,0.8829374068620365,0.8333333333333334,0.8529794827885765,0.8333333333333334,0.9571479481910374,1.0
64887,18,16,0.9325210919548239,1.0,0.7653606369886217,0.6666666666666666,0.9134015924715543,1.0
153270,87,30,0.4469279172122365,0.6666666666666666,0.4168116220522037,0.6666666666666666,0.4168116220522037,0.6666666666666666
158980,103,39,0.6364391809889587,0.6666666666666666,0.5307212739772434,0.6666666666666666,0.49818925746641285,0.6666666666666666
57192,32,26,1.0,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0
98362,78,14,0.3052348839397012,0.15384615384615385,0.2895229882348575,0.15384615384615385,0.29345568839744024,0.15384615384615385
145072,243,52,0.693761356516045,0.4,0.45214726077529543,0.3333333333333333,0.46392645631755647,0.3333333333333333
101282,24,4,0.9441592263400606,1.0,0.9279641043683682,1.0,0.9279641043683682,1.0
178597,48,16,0.42870185423738655,0.6,0.21398626473452756,0.2,0.3120255505658846,0.4
190289,166,78,0.41425784364032414,0.5714285714285714,0.08274602130532002,0.14285714285714285,0.08274602130532002,0.14285714285714285
32716,25,3,0.6309297535714575,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0
162068,45,6,0.6489315753318466,0.4166666666666667,0.718362797268624,0.5,0.7084409501232901,0.5
161719,27,4,0.7724080541825131,1.0,0.7611740324495944,1.0,0.7611740324495944,1.0
65412,41,8,0.540715333933695,0.5,0.6502315245039586,0.6666666666666666,0.6458634946379493,0.6666666666666666
42760,88,16,0.20210734650054757,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.23463936301137822,0.3333333333333333
98196,63,23,0.7751482523375255,0.6666666666666666,0.7456919575934261,0.6666666666666666,0.7456919575934261,0.6666666666666666
162358,62,29,0.6934264036172708,1.0,0.8315546295836225,1.0,0.8315546295836225,1.0
168789,41,12,0.7226387152952866,1.0,0.3973220069685352,0.5,0.3973220069685352,0.5
44645,46,39,0.9017290978091301,0.875,0.8872998117077993,0.875,0.8909510095528637,0.875
133730,107,11,0.61776383970197,0.5714285714285714,0.5981082598344335,0.5714285714285714,0.5929734460267241,0.5714285714285714
109988,90,52,0.9337457765456111,0.375,0.7421246259355073,0.2916666666666667,0.7421246259355073,0.2916666666666667
87951,27,9,0.9565912771023181,1.0,0.7227265726449519,0.6,0.7227265726449519,0.6
79810,13,5,0.8281356414128916,1.0,0.7945570282173816,1.0,0.8148744686404845,1.0
65017,40,7,0.6707284516716029,0.625,0.6412619237755997,0.625,0.750522990234051,0.75
62734,20,3,0.5307212739772434,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6508205185601091,0.6666666666666666
117806,19,17,0.38685280723454163,1.0,0.5,1.0,0.5,1.0
17115,116,43,0.4935232796777481,0.3333333333333333,0.4935232796777481,0.3333333333333333,0.4935232796777481,0.3333333333333333
116547,98,33,0.6168295842361275,0.2,0.7819835854675756,0.28,0.7453016244178956,0.28
132571,72,15,0.3562071871080222,1.0,0.0,0.0,0.2890648263178879,1.0
155776,38,4,0.0,0.0,0.0,0.0,0.0,0.0
142649,57,6,0.2622073738811406,0.5,0.312706129752478,0.5,0.32531670832675136,0.5
162548,45,16,0.44149241373678083,0.5,0.5319460297682747,0.75,0.5272750663607827,0.75
49873,47,16,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0
8483,39,5,0.6096199500078984,0.75,0.5805485932475565,0.75,0.5805485932475565,0.75
44088,158,18,0.9305687780632229,0.4090909090909091,0.6936634693435664,0.2727272727272727,0.6936634693435664,0.2727272727272727
131638,103,17,0.7653606369886217,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.7653606369886217,0.6666666666666666
66361,48,15,0.9363792118010483,0.6428571428571429,0.8454256604216018,0.5714285714285714,0.8521705090845474,0.5714285714285714
35838,22,8,0.6967728672917264,0.6666666666666666,0.8325036712789008,0.8333333333333334,0.7316362001126298,0.6666666666666666
169869,166,83,0.8643145546088339,0.5714285714285714,0.8701249883466594,0.5714285714285714,0.8701249883466594,0.5714285714285714
33217,75,16,0.7151857987862358,0.5454545454545454,0.5637884576902257,0.36363636363636365,0.5637884576902257,0.36363636363636365
85356,24,9,0.8315546295836225,1.0,0.7977228895450266,1.0,0.8065735963827293,1.0
97766,213,39,0.5384109300791363,0.3125,0.5270672065167424,0.375,0.5270672065167424,0.375
17273,92,15,0.9337457765456111,0.42857142857142855,0.92663607790064,0.42857142857142855,0.92663607790064,0.42857142857142855
10181,43,5,0.2633020386829888,0.3333333333333333,0.17465294461817232,0.2222222222222222,0.2705051553027742,0.3333333333333333
97897,40,14,0.38685280723454163,0.5,0.38685280723454163,0.5,0.38685280723454163,0.5
31151,63,18,0.7624164915943119,0.7,0.5680035776621611,0.5,0.6366587127404282,0.6
202079,82,12,0.7280855459907166,0.35,0.8263333286520084,0.4,0.8263333286520084,0.4
144160,188,31,0.5747915663739763,0.4117647058823529,0.4034622814226772,0.29411764705882354,0.4728935033594544,0.35294117647058826
142016,157,27,0.6840182226156366,0.2857142857142857,0.46900009332067494,0.14285714285714285,0.5326208815196266,0.19047619047619047
94258,79,45,0.8512360941594275,0.8,0.6785038377365556,0.6,0.6901935063354876,0.6
70283,46,26,0.9668342083190152,1.0,0.7372449353281585,0.8,0.7372449353281585,0.8
95375,54,26,0.9090080656255759,0.875,0.8623312528041955,0.875,0.8668509484976332,0.875
120091,6,4,1.0,1.0,1.0,1.0,1.0,1.0
165625,75,31,0.20210734650054757,0.3333333333333333,0.3228087653971817,0.6666666666666666,0.3228087653971817,0.6666666666666666
27197,1,9,1.0,1.0,1.0,1.0,1.0,1.0
44878,68,9,0.5360735436824438,0.38461538461538464,0.4152807670887413,0.23076923076923078,0.5181190644203318,0.38461538461538464
166490,15,3,0.6131471927654584,0.5,0.3065735963827292,0.5,0.3065735963827292,0.5
119697,76,9,0.37859880603906126,0.25,0.37859880603906126,0.25,0.37148910739409025,0.25
10037,97,30,0.5413996682199069,0.5,0.16812753627111746,0.25,0.28097267762005274,0.5
82216,106,12,0.22244584585522367,0.2222222222222222,0.3278743552539445,0.3333333333333333,0.31037066104083777,0.3333333333333333
14740,241,17,0.4634464183177907,0.17857142857142858,0.6235540477207573,0.21428571428571427,0.6117748521784965,0.21428571428571427
143656,43,8,0.0,0.0,0.14126697285982898,0.3333333333333333,0.13565197343244778,0.3333333333333333
145635,43,14,0.49818925746641285,0.6666666666666666,0.3295827480202853,0.6666666666666666,0.3379680345449381,0.6666666666666666
124802,25,7,0.747935059673333,0.7,0.8048109992093391,0.8,0.8048109992093391,0.8
3256,192,47,0.8389574121760603,0.32,0.7702043899253147,0.28,0.7702043899253147,0.28
133191,45,9,0.7149394488115768,0.6666666666666666,0.6898511839334865,0.6666666666666666,0.6898511839334865,0.6666666666666666
137916,236,30,0.41310752815060703,0.1724137931034483,0.4105719800676482,0.1724137931034483,0.4132054153230855,0.1724137931034483
203523,308,55,0.24890832702259466,0.125,0.24890832702259466,0.125,0.24890832702259466,0.125
95088,41,15,0.6164336326286644,0.6,0.38356636737133565,0.4,0.5087403079104241,0.4
126418,21,12,0.8772153153380493,1.0,0.9197207891481876,1.0,0.9197207891481876,1.0
201990,191,23,0.14606834984270645,0.2,0.14606834984270645,0.2,0.13120507751234178,0.2
181780,33,7,0.3903800499921017,0.25,0.5294362295028773,0.5,0.5205067333228022,0.5
9326,188,55,0.7967610662472993,0.4375,0.7859162856301584,0.4375,0.7222954974312067,0.375
203230,36,4,0.6816604510406282,0.7,0.6659485553357845,0.7,0.6659485553357845,0.7
89698,57,12,0.8073022093567014,0.8571428571428571,0.7123878231793852,0.7142857142857143,0.7208115788596473,0.7142857142857143
174352,151,36,0.31608365985743925,0.4,0.4660026449463635,0.6,0.4660026449463635,0.6
14486,87,10,0.21398626473452756,0.2,0.13120507751234178,0.2,0.22924436334369883,0.4
86545,132,18,0.5455017237786199,0.2608695652173913,0.5795003533950693,0.21739130434782608,0.5763233549126812,0.21739130434782608
2500,53,10,0.0,0.0,0.0,0.0,0.0,0.0
103171,36,17,0.5699628525923491,0.5,0.5901779130901621,0.5,0.6497573911547974,0.625
21182,77,16,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.3333333333333333,0.2960819109658652,0.3333333333333333
